wp_user_id,timestamp,statement,jp_choices_questions.answer,jp_tests_details.answer,is_correct,feedback,level,分野
254,2024/4/11 19:33,来週のパーティーに（しょうたい）されました。,招待,招待,1,「招待(しょうたい)」されるというのは、何(なに)かのイベントやパーティーに人(ひと)から呼(よ)ばれることを意味(いみ)しているんだ。招待状(しょうたいじょう)が来(き)たら、そのイベントに参加(さんか)してもいいという証拠(しょうこ)だよ。,N3,漢字
254,2024/4/11 19:33,説明したいところに（しるし）をつけた。,印,印,1,,N3,漢字
254,2024/4/11 19:41,木の（実）を拾い集める。,み,み,1,"実（み）
日本語：木や草などがつける果物のこと。
英語：The fruit or seed of a tree or plant.",N2,漢字
254,2024/4/11 19:41,（迷子）のお知らせをいたします。,まいご,まいご,1,Example: 『迷子の犬を見つけたら、最寄りの警察署へ連絡してください。』,N2,漢字
254,2024/4/11 19:41,写真は実物とは少し（異なります）。,ことなります,ことなります,1,Example: 『カタログの色と実際の商品は少し異なります。』,N2,漢字
254,2024/4/11 19:41,本日は（お招き）頂きまして、ありがとうございます。,おまねき,おまめき,0,Example: 『彼女の結婚式にお招きされた。』,N2,漢字
254,2024/4/11 19:41,経験の（有無）は問いません。,うむ,ゆうむ,0,"有無（うむ）
日本語：あるかないかのこと。
英語：The presence or absence of something.",N2,漢字
254,2024/4/11 19:41,料理の手間を（省く）ために電子レンジを活用する。,はぶく,はぶく,1,"省く（はぶく）
日本語：必要でないものを取り除くこと。
英語：To eliminate something unnecessary.",N2,漢字
254,2024/4/11 19:41,（入居者）を募集しています。,にゅうきょしゃ,にゅうきょしゃ,1,"入居者（にゅうきょしゃ）
日本語：ある場所に住む人のこと。
英語：A person who lives in a certain place.",N2,漢字
254,2024/4/11 19:41,放置自転車は市が（処分）します。,しょぶん,ちょぶん,0,"処分（しょぶん）
日本語：不要なものを片付けること。
英語：The disposal of something unnecessary.",N2,漢字
254,2024/4/11 19:41,（物置）に眠っている不用品を回収いたします。,ものおき,ものおき,1,"物置（ものおき）
日本語：不要なものや道具を入れておく部屋や小屋。
英語：A room or shed where unused items or tools are stored.",N2,漢字
254,2024/4/11 19:41,この（辺り）に財布が落ちていませんでしたか。,あたり,あたり,1,"辺り（あたり）
日本語：その周りの場所のこと。
英語：The area around a place.",N2,漢字
254,2024/4/17 15:55,かれは ゆうめい （ 　　）。,ではありません,なです,0,,N5,文法
254,2024/4/17 15:55,さとうさん（　　 ） きのう どこかへ いきましたか。,は,は,1,,N5,文法
254,2024/4/17 15:55,この カメラは （　　 ） かるい。,ちいさくて,ちいさくて,1,ちいさい＋かるいという二つの特徴（とくちょう）をて形でつなげてひょうげんしています。,N5,文法
254,2024/4/17 15:55,トイレは（　　 ）ですか。,どちら,どちら,1,,N5,文法
254,2024/4/17 15:55,ねる（　　 ） はを みがきましょう。,まえに,まえに,1,,N5,文法
254,2024/4/17 15:55,せんしゅうは とても （ 　　）。,さむかったです,さむかったです,1,,N5,文法
254,2024/4/17 15:55,にほん（　　 ） りょうりは おいしいです。,の,の,1,,N5,文法
254,2024/4/17 15:55,ケーキを （　　 ） ください。,きって,きって,1,,N5,文法
254,2024/4/17 15:55,まいばん 22時に （　　 ）。,ねます,ねます,1,,N5,文法
254,2024/4/17 15:55,わたしは きょうだいが ふたり います。 あに（　　 ） あねです。,と,と,1,,N5,文法
254,2024/4/17 15:57,先生は学生(　　)文(ぶん)を３つかかせた,に,に,1,,N4,文法
254,2024/4/17 15:57,リンさんは、私に中国語を教えて(　　)。,くれました,くれました,1,この文は「くれる」という動詞を使って、リンさんが話者に対して何かをしてくれたことを表しています。ここでは、リンさんが話者に中国語を教えてくれたことを意味します。,N4,文法
254,2024/4/17 15:57,(            )そうな レストラン だった ので、入りませんでした。,たか,たかくて,0,,N4,文法
254,2024/4/17 15:57,(　　)におかねをとられた。,どろぼう,どろぼう,1,,N4,文法
254,2024/4/17 15:57,きのううちの近くで(　　)がありました。,かじ,かじ,1,,N4,文法
254,2024/4/17 15:57,"こども：「ゲームしてもいい？」
はは：「しゅくだいを(　　　)あとでね。」",した,した,1,"「しゅくだいをしたあとで」とは「しゅくだいがおわった、そのあとで」という意味です。
日本語では、何かをする前にべつのことを終える必要があるときにこの形を使います。",N4,文法
254,2024/4/17 15:57,ちょっといそがしい(　　)あとできてください。,ので,ので,1,,N4,文法
254,2024/4/17 15:57,となりのへやからでんわのおと(　　)聞こえます。,が,が,1,"「が」は主語を導く助詞。
電話の音=主語(しゅご)
聞こえる=述語(じゅつご)

日本語では、なにかがかんかくでかんじられるときにこのようにつかいます。",N4,文法
254,2024/4/17 15:57,このりょうりは(　　)すぎて食べられない。,からい,からい,1,,N4,文法
254,2024/4/17 15:57,大きなじしん(　　)ビルが倒れた。,で,で,1,"(「で」はこの場合、原因(げんいん)や理由(りゆう)を表す助詞(じょし)）
「〇〇が原因で(のせいで)、××が起こった」といういみです。",N4,文法
254,2024/4/17 16:03,この問題(　　)部長から何か聞いていますか。,について,について,1,　　　,N3,文法
254,2024/4/17 16:03,一字（ 　　）書きましょう。,下げて,付けて,0,　　　　　,N3,語彙
254,2024/4/17 16:03,その日は 都合が（ 　　)んです。来週にしてくれませんか。,つかない,つかない,1,「都合(つごう)がつかない」とは、予定(よてい)が合(あ)わないときに使(つか)う言葉(ことば)だよ。その日(ひ)は予定(よてい)がうまく合(あ)わせられないから、来週(らいしゅう)に変更(へんこう)してほしいってお願(ねが)いしているんだね。,N3,文法
254,2024/4/17 16:03,テレビが（　　 ）うつらなくなってしまった。,突然,ふと,0,"""解説: 「テレビがとつぜんうつらなくなってしまった」という文は、「テレビが突然(とつぜん)映(うつ)らなくなってしまった」という意味です。「突然(とつぜん)」は、予期(よき)せず急(きゅう)に起(お)こることを表(あらわ)します。",N3,語彙
254,2024/4/17 16:03,この小説は、事実を(　　)して書かれたものらしい。,もとに,きっかけに,0,,N3,文法
254,2024/4/17 16:03,ぐっすり寝たので、今朝は(　　)起きることができた。,すっきり,さっぱり,0,ex)部屋を片付けてすっきりしました。,N3,文法
254,2024/4/17 16:03,今日、彼は(　 )ので、学校を休みました。,熱がある,熱がある,1,「熱がある」は体温が高いことを意味します。喉が痛い、頭が痛い、胃が痛いも病気の症状ですが、熱があるが最も一般的な休校の理由です。,N2,文法
254,2024/4/17 16:03,彼はマラソンを完走できる(　　)毎日5キロ走っている。,ように,ように,1,ex)いい演奏ができるように、毎日練習しています。,N3,文法
254,2024/4/17 16:03,テレビ、見ないなら(　　)。,けしといて,けしといて,1,「てれび、みないならけしといて」というぶんです。「けしといて」は「けす」というどうしのていれいけいです。てれびをみないなら、けしておいてほしいといういみです。,N3,文法
254,2024/4/17 16:03,最近、彼女は( 　)ため、あまり食べていません。,食欲がない,食欲がない,1,「食欲がない」は食べることに興味がない状態を意味します。気分が悪い、体調が悪い、眠気があるも食欲に影響を与える可能性がありますが、食欲がないが直接的な理由です。,N2,文法
254,2024/4/17 16:07,今日、彼は(　 )ので、学校を休みました。,熱がある,熱がある,1,「熱がある」は体温が高いことを意味します。喉が痛い、頭が痛い、胃が痛いも病気の症状ですが、熱があるが最も一般的な休校の理由です。,N2,文法
254,2024/4/17 16:07,スマートフォンを持つようになってから、私たちの生活も変わり(　　　)。,つつある,てはいられない,0,　　　,N2,文法
254,2024/4/17 16:07,大事な書類だから忘れてはいけないと思い(　　　)、持ってくるのを忘れた。,ながらも,ながらも,1,　　　　　,N2,文法
254,2024/4/17 16:07,故障に(　　)、本日は、エレベーターの使用を中止しております。,つき,つき,1,　　　,N2,文法
254,2024/4/17 16:07,試合の前半は相手に攻め込まれ、得点できなかったが、後半、味方のゴールを(　　)いきおいがついた,きっかけに,もって,0,　　　,N2,文法
254,2024/4/17 16:07,読んではいる(　　)、本の内容はちっとも頭に入らない。,ものの,ものなら,0,,N2,文法
254,2024/4/17 16:07,外食は野菜不足になり(　　)だ。,がち,っぽい,0,,N2,文法
254,2024/4/17 16:07,うわあ！へんな味になる(　　)。塩と砂糖を間違えて入れていた！,わけだ,ものだ,0,　正解は「わけだ」です。「わけだ」とは、何かが起こった理由や原因を説明するときに使います。この文では、「変な味になった理由は、塩と砂糖を間違えたからだ」ということを表しています。,N2,文法
254,2024/4/17 16:07,軽い気持ちでコンテストに参加した(　　)、一位になって自分でも驚いている。,ところ,ところに,0,　正解は「ところ」です。「ところ」という言葉は、ある行動の結果や状況を示すときに使われます。ここでは、「コンテストに参加した結果、思いがけず一位になった」という意味になります。,N2,文法
254,2024/4/17 16:07,いつも仕事がはやい佐藤さんの(　　　)、会議の資料はもうできていることでしょう。,ことだから,だけあって,0,　,N2,文法
254,2024/4/17 16:09,いつも仕事がはやい佐藤さんの(　　　)、会議の資料はもうできていることでしょう。,ことだから,ことだから,1,　,N2,文法
254,2024/4/17 16:09,大事な書類だから忘れてはいけないと思い(　　　)、持ってくるのを忘れた。,ながらも,ながらも,1,　　　　　,N2,文法
254,2024/4/17 16:09,スマートフォンを持つようになってから、私たちの生活も変わり(　　　)。,つつある,てはいられない,0,　　　,N2,文法
254,2024/4/17 16:09,故障に(　　)、本日は、エレベーターの使用を中止しております。,つき,つき,1,　　　,N2,文法
254,2024/4/17 16:09,今日、彼は(　 )ので、学校を休みました。,熱がある,熱がある,1,「熱がある」は体温が高いことを意味します。喉が痛い、頭が痛い、胃が痛いも病気の症状ですが、熱があるが最も一般的な休校の理由です。,N2,文法
254,2024/4/17 16:09,読んではいる(　　)、本の内容はちっとも頭に入らない。,ものの,ものの,1,,N2,文法
254,2024/4/17 16:09,外食は野菜不足になり(　　)だ。,がち,がち,1,,N2,文法
254,2024/4/17 16:09,軽い気持ちでコンテストに参加した(　　)、一位になって自分でも驚いている。,ところ,ところ,1,　正解は「ところ」です。「ところ」という言葉は、ある行動の結果や状況を示すときに使われます。ここでは、「コンテストに参加した結果、思いがけず一位になった」という意味になります。,N2,文法
254,2024/4/17 16:09,うわあ！へんな味になる(　　)。塩と砂糖を間違えて入れていた！,わけだ,わけだ,1,　正解は「わけだ」です。「わけだ」とは、何かが起こった理由や原因を説明するときに使います。この文では、「変な味になった理由は、塩と砂糖を間違えたからだ」ということを表しています。,N2,文法
254,2024/4/17 16:09,試合の前半は相手に攻め込まれ、得点できなかったが、後半、味方のゴールを(　　)いきおいがついた,きっかけに,もって,0,　　　,N2,文法
254,2024/4/23 21:28,ここから　たいしかんまでの　（　　　　）を　かいて　ください。,ちず,きっぷ,0,"ちず: Map - 地図を表します。ここでは、道順を示すために適切な選択肢です。
てがみ: Letter - 手紙を表しますが、この文脈では不適切です。
チケット: Ticket - 切符を表しますが、この文脈では不適切です。
きっぷ: Ticket - 切符を表しますが、この文脈では不適切です。",N5,語彙
254,2024/4/23 21:28,おんがくを　（　　　　　）。,ききます,ききます,1,"ききます: Listen - 聞くことを表します。音楽を聞くことを表すので、この文脈では適切な選択肢です。
かきます: Write - 書くことを表しますが、この文脈では不適切です。
みます: See - 見ることを表しますが、この文脈では不適切です。
よみます: Read - 読むことを表しますが、この文脈では不適切です。",N5,語彙
254,2024/4/23 21:28,４がつから　７がつまで　（　　　　）　にほんに　います。,さんかげつ,さんかげつ,1,,N5,語彙
254,2024/4/23 21:28,きょうは　（　　　　）が　ふって　います。,ゆき,ゆき,1,,N5,語彙
254,2024/4/23 21:28,タクシーに　（　　　　　）。,のりましょう,のりましょう,1,,N5,語彙
254,2024/4/23 21:28,あしたは　５００（　　　　）　およぎます。,メートル,メートル,1,,N5,語彙
254,2024/4/23 21:28,この　ほんは　きのう　かいました。まだ　（　　　　）　です。,あたらしい,あたらしい,1,,N5,語彙
254,2024/4/23 21:28,えんぴつを　（　　　　）　ください。,いっぽん,いっぽん,1,,N5,語彙
254,2024/4/23 21:28,ことし　はたちに　（　　　　）。,なりました,なりました,1,"なりました: Became - 20歳になることを表します。
いきました: Went - 移動したことを表しますが、この文脈では不適切です。
のりました: Rode - 乗り物に乗ることを表しますが、この文脈では不適切です。
かえりました: Returned - 戻ったことを表しますが、この文脈では不適切です。",N5,語彙
254,2024/4/23 21:28,（　　　　　）は　はやく　ねました。,ゆうべ,ゆうべ,1,,N5,語彙
254,2024/4/23 21:31,ガラスが(　　)います。,われて,われて,1,「割れる」とは、固いものが壊れることで、特にガラスやおさらのような固いものでは、「壊れる」よりも割れるという言葉をつかいます。,N4,語彙
254,2024/4/23 21:31,スーパーでもらった(　　)をみると何を買ったかわかります。,レシート,さいふ,0,"解説: 「スーパーでもらったレシートを見ると何を買っ
たかわかります」という文は、「スーパーで受け取った領収書を見ると、何を買ったか分かります」という意味です。「レシート」は買い物の際に受け取る領収証明書です。",N4,語彙
254,2024/4/23 21:31,こうじのおとが(　　)。,うるさい,うるさい,1,"解説: 「こうじのおとがうるさい」とは、「工事の音がうるさい」という意味です。「うるさい」は、音が大きくて気になる様子を表します。
他の選択肢: 「あかるい」は明るい、「きれい」は綺麗、「きたない」は汚いという意味ですが、これらは音に関する表現ではありません。",N4,語彙
254,2024/4/23 21:31,やくそくを(　　)わすれていた。,すっかり,すっかり,1,「すっかり」という言葉(ことば)は、何(なに)かを全部(ぜんぶ)または完全(かんぜん)に忘(わす)れたときに使(つか)うんだよ。他(た)の選択肢「けっして」は「決(けっ)して」とも書(か)き、絶対(ぜったい)に...しないという強(つよ)い意味(いみ)があるよ。「いちども」は「一度(いちど)も」と書(か)き、これまでに一度(いちど)も...しなかったという意味(いみ)だね。「しっかり」は、物事(ものごと)をしっかりと覚(おぼ)えているときに使(つか)う言葉(ことば)だよ。だから、約束(やくそく)を完全(か,N4,語彙
254,2024/4/23 21:31,こどものかずがねんねん(　　)います,へって,はいって,0,"解説: 「こどものかずがねんねんへっています」とは、「子供の数が年々減っています」という意味です。「減って」は「へる」という動詞のている形で、数や量が少なくなることを表します。
他の選択肢: 「ふとって」は太っていること、「やせて」は痩せていること、「はいって」は入っていることを意味しますが、子供の数の減少には関係ありません。",N4,語彙
254,2024/4/23 21:31,あちらのかたを(　　)ですか。,ごぞんじ,ごぞんじ,1,敬語(けいご)で、「知っている」ということです。目上の人にたいして使います。,N4,語彙
254,2024/4/23 21:31,まいにちこのみちを(　　)。,とおります,とおります,1,"解説: 「まいにちこのみちをとおります」という文は、「毎日この道を通ります」という意味です。「通ります」は、「とおる」という動詞のます形で、道などを通ることを表します。
他の選択肢: 「おきます」は置く、「あつめます」は集める、「ひろげます」は広げるという意味ですが、これらはこの文脈に合いません。",N4,語彙
254,2024/4/23 21:31,きょうにもつが(　　)よていです。,とどく,おくる,0,ものやじょうほうが目的(もくてき)のばしょにたどり着くことを言います。,N4,語彙
254,2024/4/23 21:31,さむいですね。(　　)をつけましょうか。,だんぼう,だんぼう,1,"解説: 「さむいですね。だんぼうをつけましょうか」とは、「寒いですね。暖房をつけましょうか」という意味です。「だんぼう」は暖房のことで、寒いときに室内を暖めるために使います。
他の選択肢: 「ばいてん」は売店、「クーラー」は冷房装置、「せんぷうき」は扇風機を意味しますが、寒いときに暖房以外のものを使うことは一般的ではありません。",N4,語彙
254,2024/4/23 21:31,あかちゃんが(　　)います。,ないて,ないて,1,「泣く(なく)」とは、なみだをながしてかなしんだり、かんじょうのひょうげんとして、声をだすことです。,N4,語彙
254,2024/4/23 21:36,その日は 都合が（ 　　)んです。来週にしてくれませんか。,つかない,つかない,1,「都合(つごう)がつかない」とは、予定(よてい)が合(あ)わないときに使(つか)う言葉(ことば)だよ。その日(ひ)は予定(よてい)がうまく合(あ)わせられないから、来週(らいしゅう)に変更(へんこう)してほしいってお願(ねが)いしているんだね。,N3,文法
254,2024/4/23 21:36,汚い手で目を(　　)いけませんよ。,こすっては,こすっては,1,　　　　　,N3,語彙
254,2024/4/23 21:36,調査のために、町で(　　)した。,インタビュー,スピーチ,0,　　　　　,N3,語彙
254,2024/4/23 21:36,炊飯器がなかったので、なべでご飯を(　　)。,たいた,にた,0,　　　　　,N3,語彙
254,2024/4/23 21:36,旅行の(　　)を調整する。,にってい,きゅうか,0,　　　　　,N3,語彙
254,2024/4/23 21:36,テレビが（　　 ）うつらなくなってしまった。,突然,しっかり,0,"""解説: 「テレビがとつぜんうつらなくなってしまった」という文は、「テレビが突然(とつぜん)映(うつ)らなくなってしまった」という意味です。「突然(とつぜん)」は、予期(よき)せず急(きゅう)に起(お)こることを表(あらわ)します。",N3,語彙
254,2024/4/23 21:36,試験に落ちて(　　)しました。,がっかり,がっかり,1,"解説: 「しけんにおちてがっかりしました」という文は、「試験に落ちてがっかりしました」という意味です。「がっかり」
は、失望や落胆することを表します。

他の選択肢: 「こっそり」は内緒でやること、「にっこり」は笑顔であること、「めっきり」は急激に変わることを意味しますが、試験に落ちた後の感情を表すには「がっかり」が適切です。",N3,語彙
254,2024/4/23 21:36,野菜を細かく(　　)から、よくいためましょう。,きざんで,きざんで,1,"解説: 「やさいをこまかくきざんでから、よくいためましょう」という文は、「野菜を細かく刻んでから、よく炒めましょう」という意味です。「刻んで」は、細かく切ることを表します。
他の選択肢: 「むいて」は皮を剥くこと、「くるんで」は巻くこと、「のせて」は上に置くことを意味しますが、野菜を炒める前には「刻んで」が適切です。",N3,語彙
254,2024/4/23 21:36,子供にあまりたくさんお金を(　　)いけません。,あたえては,あたえては,1,　　　　　,N3,語彙
254,2024/4/23 21:36,会社に(　　)、担当の人が休みだから、よくわからないと言われた。,問い合わせたら,問い合わせたら,1,"解説: 「かいしゃにといあわせたら、たんとうのひとがやすみだから、よくわからないといわれた」という文は、「会社に問い合わせたら、担当の人が休みだから、よくわからないと言われた」という意味です。「問い合わせたら」は、何かを尋ねた結果を表します。
他の選択肢: 「話しかけたら」は話しかけた結果、「申し込んだら」は申し込んだ結果、「受け付けたら」は受け付けた結果を意味しますが、情報を得るためには「問い合わせたら」が正しいです。",N3,語彙
254,2024/4/23 22:17,非常に芸術(　　　)の高い演技でした。,性,的,0,"こたえ: 性
キーワード: 「げいじゅつ」〇〇性
せつめい: 「げいじゅつせいのたかい」というのは、「げいじゅつてきなかちがたかい」といういみです。「げいじゅつ」をキーワードにして、げいじゅつにかんするどのようなちょうしがあるかをかんがえます。「せい」は、なにかのせいしつやしゅりつをあらわすときにつかいます。ここでは、「げいじゅつ」の「せいしつ」がたかいといっているので、「せい」がぴったりきます。",N2,語彙
254,2024/4/23 22:17,(　　)は４年に1回行われる世界のスポーツの大会です。,オリンピック,オリンピック,1,　　　　　,N2,語彙
254,2024/4/23 22:17,当時、豊かな家庭の子どもたちは、みなヨーロッパ(　　　)の教育を受けました。,流,性,0,"こたえ: りゅう
キーワード: 「よーろっぱりゅう」
せつめい: 「よーろっぱりゅうのきょういく」とは、よーろっぱのくにでつかわれているきょういくほうほうやしきたりをあらわします。「りゅう」は、あるとくていのしゅりつやかたちをあらわすことばです。「てき」「せい」「よう」はこのいみとはちがいます。",N2,語彙
254,2024/4/23 22:17,最初から書き(　　　)必要があるかもしれません。,なおす,あげる,0,"こたえ: なおす
キーワード: 「さいしょから」
せつめい: 「さいしょからかきなおす」というひょうげんは、「いったんかいたものをもういちど、さいしょからかく」といういみです。ここでの「さいしょから」は、なにかをいっかいていしゅつするときや、もとにもどしてやりなおすときによくつかいます。ほかのせんたくしはこの「やりなおす」のにおいがしないため、あっていません。",N2,語彙
254,2024/4/23 22:17,彼女の言う意味が分からず、２度も聞き(　　　)ました。,返した,続けた,0,"こたえ: かえした
キーワード: 「ききかえす」
せつめい: 「ききかえす」とは、もんだいやしつもんをもういちどあいてにたずねることです。「ききかえした」というと、わからないことをはっきりさせるために、もういちどきいたといういみになります。「つづけた」「とおした」「はじめた」は、このじょうきょうにはあいません。",N2,語彙
254,2024/4/23 22:17,鈴木さんとは家族(　　　)で付き合いがあります。,ぐるみ,ならび,0,"こたえ: ぐるみ
キーワード: 「かぞく」
せつめい: 「かぞくぐるみで」とは、「かぞくぜんいんで」といういみです。「かぞく」をキーワードにして、かぞくのなかでどのようなつきあいかたをしているのかをかんがえます。「ぐるみ」は、あるぐんぐみやしゅうだんがすべてふくまれていることをあらわします。ここでは、すずきさんの「かぞく」みんなとつきあっていることをいいたいので、「ぐるみ」がまっとうです。",N2,語彙
254,2024/4/23 22:17,どの新聞も昨日の事件を大きく書き(　　　)います。,たてて,つけて,0,"こたえ: たてて
キーワード: 「かきたてる」
せつめい: 「かきたてる」とは、じょうほうやじけんをひきたてて、ひとのちゅうもくをひくことをいいます。このぶんでは、しんぶんがじけんを「ひきたてて」いるさまをあらわしています。「あげて」「つけて」「すてて」は、このいみとはちがいます。",N2,語彙
254,2024/4/23 22:17,花子さんは、カナダででプール(　　　)の家に住んでいます。,付き,建て,0,"こたえ: つき
キーワード: 「ぷーるつき」
せつめい: 「ぷーるつきのいえ」とは、「いえにぷーるがついている」といういみです。このぶんでは、はなこさんがすんでいるいえにはぷーるがあるといっています。「つき」は「なにかがついている」ことをさします。「ぞい」「たて」「もち」はこのいみとはちがいます。",N2,語彙
254,2024/4/23 22:17,中国(　　　)のテレビはすぐに壊れるそうです。,製,製,1,"こたえ: せい
キーワード: 「ちゅうごくせい」
せつめい: 「ちゅうごくせい」とは、「ちゅうごくでつくられた」といういみです。このぶんでは、ちゅうごくでつくられたテレビがすぐにこわれるといっています。「せい」は「つくられたばしょ」をさします。「さん」「さく」「ひん」はこのいみとはちがいます。",N2,語彙
254,2024/4/23 22:17,良質な日本茶は黒(　　　)緑色をしています。,がかった,あがった,0,"こたえ: がかった
キーワード: 「くろ」
せつめい: 「くろがかったみどりいろ」とは、「みどりいろのなかにすこしくろいろがまじっている」といういみです。「くろ」をキーワードにして、いろがどうかわっているのかをかんがえるといいです。「くろ」がちょっとだけふくまれているさまをあらわすのは「がかった」です。ほかのことばはこのいろのぶんやくにはふさわしくないです。",N2,語彙
254,2024/4/23 22:18,非常に芸術(　　　)の高い演技でした。,性,性,1,"こたえ: 性
キーワード: 「げいじゅつ」〇〇性
せつめい: 「げいじゅつせいのたかい」というのは、「げいじゅつてきなかちがたかい」といういみです。「げいじゅつ」をキーワードにして、げいじゅつにかんするどのようなちょうしがあるかをかんがえます。「せい」は、なにかのせいしつやしゅりつをあらわすときにつかいます。ここでは、「げいじゅつ」の「せいしつ」がたかいといっているので、「せい」がぴったりきます。",N2,語彙
254,2024/4/23 22:18,当時、豊かな家庭の子どもたちは、みなヨーロッパ(　　　)の教育を受けました。,流,性,0,"こたえ: りゅう
キーワード: 「よーろっぱりゅう」
せつめい: 「よーろっぱりゅうのきょういく」とは、よーろっぱのくにでつかわれているきょういくほうほうやしきたりをあらわします。「りゅう」は、あるとくていのしゅりつやかたちをあらわすことばです。「てき」「せい」「よう」はこのいみとはちがいます。",N2,語彙
254,2024/4/23 22:18,最初から書き(　　　)必要があるかもしれません。,なおす,なおす,1,"こたえ: なおす
キーワード: 「さいしょから」
せつめい: 「さいしょからかきなおす」というひょうげんは、「いったんかいたものをもういちど、さいしょからかく」といういみです。ここでの「さいしょから」は、なにかをいっかいていしゅつするときや、もとにもどしてやりなおすときによくつかいます。ほかのせんたくしはこの「やりなおす」のにおいがしないため、あっていません。",N2,語彙
254,2024/4/23 22:18,(　　)は４年に1回行われる世界のスポーツの大会です。,オリンピック,オリンピック,1,　　　　　,N2,語彙
254,2024/4/23 22:18,彼女の言う意味が分からず、２度も聞き(　　　)ました。,返した,続けた,0,"こたえ: かえした
キーワード: 「ききかえす」
せつめい: 「ききかえす」とは、もんだいやしつもんをもういちどあいてにたずねることです。「ききかえした」というと、わからないことをはっきりさせるために、もういちどきいたといういみになります。「つづけた」「とおした」「はじめた」は、このじょうきょうにはあいません。",N2,語彙
254,2024/4/23 22:18,どの新聞も昨日の事件を大きく書き(　　　)います。,たてて,たてて,1,"こたえ: たてて
キーワード: 「かきたてる」
せつめい: 「かきたてる」とは、じょうほうやじけんをひきたてて、ひとのちゅうもくをひくことをいいます。このぶんでは、しんぶんがじけんを「ひきたてて」いるさまをあらわしています。「あげて」「つけて」「すてて」は、このいみとはちがいます。",N2,語彙
254,2024/4/23 22:18,花子さんは、カナダででプール(　　　)の家に住んでいます。,付き,付き,1,"こたえ: つき
キーワード: 「ぷーるつき」
せつめい: 「ぷーるつきのいえ」とは、「いえにぷーるがついている」といういみです。このぶんでは、はなこさんがすんでいるいえにはぷーるがあるといっています。「つき」は「なにかがついている」ことをさします。「ぞい」「たて」「もち」はこのいみとはちがいます。",N2,語彙
254,2024/4/23 22:18,中国(　　　)のテレビはすぐに壊れるそうです。,製,製,1,"こたえ: せい
キーワード: 「ちゅうごくせい」
せつめい: 「ちゅうごくせい」とは、「ちゅうごくでつくられた」といういみです。このぶんでは、ちゅうごくでつくられたテレビがすぐにこわれるといっています。「せい」は「つくられたばしょ」をさします。「さん」「さく」「ひん」はこのいみとはちがいます。",N2,語彙
254,2024/4/23 22:18,良質な日本茶は黒(　　　)緑色をしています。,がかった,とおった,0,"こたえ: がかった
キーワード: 「くろ」
せつめい: 「くろがかったみどりいろ」とは、「みどりいろのなかにすこしくろいろがまじっている」といういみです。「くろ」をキーワードにして、いろがどうかわっているのかをかんがえるといいです。「くろ」がちょっとだけふくまれているさまをあらわすのは「がかった」です。ほかのことばはこのいろのぶんやくにはふさわしくないです。",N2,語彙
254,2024/4/23 22:18,鈴木さんとは家族(　　　)で付き合いがあります。,ぐるみ,ぐるみ,1,"こたえ: ぐるみ
キーワード: 「かぞく」
せつめい: 「かぞくぐるみで」とは、「かぞくぜんいんで」といういみです。「かぞく」をキーワードにして、かぞくのなかでどのようなつきあいかたをしているのかをかんがえます。「ぐるみ」は、あるぐんぐみやしゅうだんがすべてふくまれていることをあらわします。ここでは、すずきさんの「かぞく」みんなとつきあっていることをいいたいので、「ぐるみ」がまっとうです。",N2,語彙
254,2024/4/25 19:17,ゆっくり （ 　　）ください。,はなして,はなして,1,,N5,文法
254,2024/4/25 19:17,（　　 ） スポーツが すきですか。,どんな,どんな,1,「どんな」は「どのような」や「なんしゅるいの」などとおなじように使われ、質問文で使われます。この場合、あいてのすきなスポーツの種類（しゅるい）をきいています。,N5,文法
254,2024/4/25 19:17,あのひとは （　　 ）ですか。,どなた,どなた,1,,N5,文法
254,2024/4/25 19:17,きょねんは ゆきが あまり （ 　　）。,ふりませんでした,ふりませんでした,1,「あまり～」というひていのことばと「～た」というかこのことばがはいっているから。,N5,文法
254,2024/4/25 19:17,"A：「その とけいは いいですね。」
B：「はい。ちちに （　　 ）。」",もらいました,もらいました,1,「そのとけい」なのでその人がもっていることがわかるので、「おくりました」と「あげました」は違う。「くれました」は「ちちに→ちちが」だとあっている。,N5,文法
254,2024/4/25 19:17,りんご（　　 ） ３つ かいました。,を,を,1,,N5,文法
254,2024/4/25 19:17,おかしを （　　 ）ながら しゅくだいを しました。,たべ,たべる,0,,N5,文法
254,2024/4/25 19:17,この ほんは ２さつ（ 　　） ３００えんです。,で,で,1,,N5,文法
254,2024/4/25 19:17,ペンは ５ほん（　　 ） ５００えんです。,で,を,0,,N5,文法
254,2024/4/25 19:17,わたしは あね（　　 ） ５さい わかいです。,より,より,1,「のほうが」は、「わたしは→わたしより」だとあってる。,N5,文法
254,2024/4/25 19:21,(            )そうな レストラン だった ので、入りませんでした。,たか,たかい,0,,N4,文法
254,2024/4/25 19:21,さとうさん は きのう アメリカ へ (        )らしいです。,行った,行った,1,,N4,文法
254,2024/4/25 19:21,りょこうに(　　)まだ きめて いません。,いくかどうか,いくかどうか,1,この文は「旅行に行くかどうかまだ決めていません」という意味になります。ここでの「いくかどうか」という表現は、何かをするかしないかという選択や決定がまだされていない状況を示しています。したがって、「いくかどうか」がこの文に適切な選択肢です。,N4,文法
